position	quality	count
52	35	38934
52	36	53739
52	37	197546
52	38	287708
52	39	944282
52	40	41
53	12	16
53	13	14
53	14	7052
53	15	9678
53	16	31464
53	17	40147
53	18	6771
53	19	27
53	20	17547
53	24	9
53	25	4
53	26	10
53	27	78
53	28	15
53	29	300
53	30	2431
53	31	636
53	32	31506
53	33	50265
53	34	9329
53	35	40809
53	36	55798
53	37	203550
53	38	288553
53	39	918083
53	40	35
54	12	10
54	13	18
54	14	7404
54	15	8982
54	16	31404
54	17	39139
54	18	6672
54	19	30
54	20	16641
54	24	10
54	25	12
54	26	13
54	27	83
54	28	6
54	29	331
54	30	2412
54	31	696
54	32	31982
54	33	50264
54	34	9171
54	35	41348
54	36	55396
54	37	205422
54	38	290221
54	39	916551
54	40	31
55	12	16
55	13	12
55	14	7326
55	15	8413
55	16	30225
55	17	37849
55	18	6360
55	19	41
55	20	15565
55	24	11
55	25	10
55	26	13
55	27	88
55	28	11
55	29	305
55	30	2320
55	31	764
55	32	31767
55	33	49738
55	34	8919
55	35	40972
55	36	55583
55	37	205403
55	38	291640
55	39	921625
55	40	25
56	12	11
56	13	14
56	14	7651
56	15	7925
56	16	29865
56	17	37391
56	18	6207
56	19	37
56	20	15155
56	24	7
56	25	8
56	26	12
56	27	89
56	28	19
56	29	354
56	30	2296
56	31	819
56	32	30820
56	33	48460
56	34	8938
56	35	40058
56	36	55031
56	37	204080
56	38	292031
56	39	927751
56	40	21
57	12	19
57	13	13
57	14	8349
57	15	8651
57	16	32701
57	17	40249
57	18	6473
57	19	709
57	20	17741
57	24	4
57	25	10
57	26	15
57	27	68
57	28	16
57	29	380
57	30	2420
57	31	875
57	32	31795
57	33	51099
57	34	9438
57	35	41350
57	36	57119
57	37	207965
57	38	271907
57	39	883971
57	40	40294
58	12	20
58	13	12
58	14	8312
58	15	8106
58	16	31606
58	17	39070
58	18	6302
58	19	733
58	20	16971
58	24	10
58	25	10
58	26	11
58	27	89
58	28	16
58	29	415
58	30	2386
58	31	910
58	32	32190
58	33	51435
58	34	9224
58	35	42049
58	36	56725
58	37	209016
58	38	274523
58	39	884697
58	40	39095
59	12	24
59	13	17
59	14	8377
59	15	8113
59	16	31921
59	17	38254
59	18	6273
59	19	777
59	20	16937
59	24	12
59	25	13
59	26	14
59	27	106
59	28	15
59	29	453
59	30	2504
59	31	983
59	32	31895
59	33	50819
59	34	9227
59	35	41700
59	36	56847
59	37	209292
59	38	273947
59	39	887278
59	40	37867
60	12	16
60	13	17
60	14	8231
60	15	7905
60	16	30995
60	17	37109
60	18	5818
60	19	786
60	20	15641
60	24	11
60	25	5
60	26	18
60	27	98
60	28	22
60	29	449
60	30	2444
60	31	1060
60	32	31078
60	33	50088
60	34	9042
60	35	40802
60	36	56274
60	37	208009
60	38	274638
60	39	896158
60	40	37555
61	12	23
61	13	21
61	14	9824
61	15	9424
61	16	37786
61	17	45288
61	18	8666
61	19	893
61	20	24930
61	24	13
61	25	14
61	26	23
61	27	120
61	28	10
61	29	547
61	30	2830
61	31	1191
61	32	35581
61	33	57860
61	34	10294
61	35	45692
61	36	61088
61	37	220349
61	38	273734
61	39	832423
61	40	30913
62	12	17
62	13	11
62	14	8526
62	15	8269
62	16	32851
62	17	38474
62	18	6723
62	19	907
62	20	18084
62	24	14
62	25	17
62	26	19
62	27	119
62	28	14
62	29	627
62	30	2620
62	31	1280
62	32	35018
62	33	54384
62	34	9178
62	35	46364
62	36	58369
62	37	220086
62	38	280168
62	39	860226
62	40	30983
63	12	29
63	13	24
63	14	8540
63	15	8301
63	16	32849
63	17	38023
63	18	6256
63	19	936
63	20	17206
63	24	15
63	25	8
63	26	16
63	27	132
63	28	19
63	29	590
63	30	2562
63	31	1388
63	32	33087
63	33	52109
63	34	9271
63	35	43129
63	36	57313
63	37	215084
63	38	276649
63	39	879591
63	40	30416
64	12	21
64	13	17
64	14	8154
64	15	7920
64	16	31833
64	17	35842
64	18	5890
64	19	965
64	20	15816
64	24	15
64	25	16
64	26	18
64	27	134
64	28	23
64	29	617
64	30	2600
64	31	1437
64	32	31365
64	33	50386
64	34	9112
64	35	41377
64	36	56590
64	37	212156
64	38	277272
64	39	895445
64	40	29004
65	12	27
65	13	33
65	14	9584
65	15	9318
65	16	36847
65	17	42295
65	18	8206
65	19	1112
65	20	22871
65	24	12
65	25	8
65	26	28
65	27	158
65	28	23
65	29	685
65	30	2944
65	31	1601
65	32	33755
65	33	57068
65	34	10169
65	35	45251
65	36	60745
65	37	220174
65	38	275454
65	39	847696
65	40	24430
66	12	29
66	13	26
66	14	8578
66	15	8198
66	16	32735
66	17	37053
66	18	6397
66	19	1015
66	20	17231
66	24	14
66	25	16
66	26	17
66	27	149
66	28	25
66	29	752
66	30	2720
66	31	1646
66	32	32947
66	33	53523
66	34	9364
66	35	44723
66	36	58162
66	37	218438
66	38	281523
66	39	874599
66	40	23406
67	12	32
67	13	23
67	14	8794
67	15	8509
67	16	33561
67	17	37185
67	18	6776
67	19	1068
67	20	17786
67	24	18
67	25	11
67	26	19
67	27	121
67	28	31
67	29	798
67	30	2764
67	31	1765
67	32	31777
67	33	52211
67	34	9429
67	35	42232
67	36	57946
67	37	215770
67	38	279127
67	39	883281
67	40	21633
68	12	28
68	13	30
68	14	8543
68	15	8041
68	16	32158
68	17	35312
68	18	6070
68	19	1113
68	20	16068
68	24	17
68	25	10
68	26	26
68	27	164
68	28	23
68	29	798
68	30	2760
68	31	1827
68	32	30444
68	33	51289
68	34	9228
68	35	41386
68	36	58197
68	37	214409
68	38	280210
68	39	895734
68	40	19258
69	12	37
69	13	33
69	14	10294
69	15	10458
69	16	42273
69	17	45894
69	18	11382
69	19	1436
69	20	33107
69	24	24
69	25	11
69	26	25
69	27	188
69	28	28
69	29	958
69	30	3359
69	31	2403
69	32	38723
69	33	64779
69	34	10839
69	35	51383
69	36	65071
69	37	234628
69	38	276627
69	39	787788
69	40	13242
70	12	39
70	13	33
70	14	8941
70	15	8624
70	16	35254
70	17	38219
70	18	7974
70	19	1271
70	20	21278
70	24	18
70	25	14
70	26	33
70	27	174
70	28	27
70	29	1075
70	30	2974
70	31	2576
70	32	37398
70	33	60702
70	34	9869
70	35	53363
70	36	62140
70	37	239003
70	38	291118
70	39	818122
70	40	11543
71	12	51
71	13	28
71	14	8658
71	15	8478
71	16	34165
71	17	36952
71	18	6839
71	19	1251
71	20	18000
71	24	17
71	25	17
71	26	28
71	27	206
71	28	30
71	29	1110
71	30	2931
71	31	2563
71	32	33302
71	33	55315
71	34	9570
71	35	46600
71	36	60104
71	37	228939
71	38	286822
71	39	860076
71	40	10502
72	12	44
72	13	37
72	14	8575
72	15	8333
72	16	33490
72	17	36104
72	18	6593
72	19	1353
72	20	17108
72	24	22
72	25	21
72	26	26
72	27	198
72	28	29
72	29	1085
72	30	3035
72	31	2638
72	32	30643
72	33	53101
72	34	9632
72	35	42958
72	36	58933
72	37	222118
72	38	282106
72	39	885371
72	40	8952
73	12	37
73	13	48
73	14	8556
73	15	8000
73	16	33702
73	17	35872
73	18	6749
73	19	1476
73	20	16627
73	24	27
73	25	15
73	26	32
73	27	184
73	28	39
73	29	1146
73	30	3140
73	31	2806
73	32	29495
73	33	52522
73	34	9670
73	35	41680
73	36	58840
73	37	217205
73	38	282364
73	39	895217
73	40	6944
74	12	28
74	13	46
74	14	8538
74	15	8194
74	16	34293
74	17	36061
74	18	6669
74	19	1566
74	20	16858
74	24	14
74	25	19
74	26	34
74	27	223
74	28	40
74	29	1277
74	30	3139
74	31	2960
74	32	28976
74	33	53016
74	34	9731
74	35	41171
74	36	59386
74	37	216917
74	38	283495
74	39	894355
74	40	5092
75	12	32
75	13	33
75	14	8712
75	15	8647
75	16	35110
75	17	36440
75	18	6850
75	19	1676
75	20	17568
75	24	23
75	25	17
75	26	32
75	27	239
75	28	43
75	29	1381
75	30	3291
75	31	3246
75	32	28977
75	33	53776
75	34	9602
75	35	41540
75	36	59910
75	37	215881
75	38	283386
75	39	891615
75	40	3433
76	12	31
76	13	52
76	14	8685
76	15	8289
76	16	33879
76	17	35341
76	18	6798
76	19	1633
76	20	16853
76	24	29
76	25	21
76	26	31
76	27	209
76	28	38
76	29	1446
76	30	3294
76	31	3481
76	32	28047
76	33	53803
76	34	9509
76	35	41424
76	36	59139
76	37	216772
76	38	286260
76	39	894456
76	40	2248
77	12	47
77	13	40
77	14	8658
77	15	8617
77	16	34817
77	17	36365
77	18	7067
77	19	1779
77	20	17642
77	24	24
77	25	19
77	26	34
77	27	243
77	28	42
77	29	1492
77	30	3538
77	31	3785
77	32	27680
77	33	55019
77	34	9632
77	35	41638
77	36	60331
77	37	217658
77	38	286918
77	39	886635
77	40	1344
78	12	31
78	13	61
78	14	8851
78	15	8564
78	16	35050
78	17	36490
78	18	7259
78	19	1896
78	20	18014
78	24	29
78	25	22
78	26	29
78	27	297
